account_id,customer_id,Account_type,currency_code,current_balance,available_balance,hold_amount,minimum_balance,Interest_rate,routing_number,Opened_date
830395,7615553,Checking,USD,237001.92,216960.71,20041.21,0,0.018,214409732,2020-09-04
105982,2365041,Checking,USD,26010.15,24345.19,1664.96,0,0.0197,996515782,2022-03-11
833479,7924065,Savings,USD,471931.61,429769.35,42162.26,100,0.05,640674239,2022-02-08
537562,4227700,Savings,USD,614151.38,579295.02,34856.36,100,0.037,999339972,2022-06-01
148241,2905437,Savings,USD,90953.93,87209.3,3744.63,100,0.0416,868780597,2021-02-12
814844,6920646,Checking,USD,662155.52,602991.8,59163.72,0,0.0179,101614715,2023-02-21
530035,9344316,Savings,USD,780444.62,763017.64,17426.98,100,0.0475,161151749,2022-08-18
687344,5780173,Savings,USD,741758.91,728051.87,13707.04,100,0.044,961359622,2023-11-21
969661,4910922,Savings,USD,206849.09,199366.14,7482.95,100,0.0249,604687855,2021-02-22
972676,2319844,Checking,USD,438262.8,422036.06,16226.74,0,0.0123,921459559,2024-07-30
918145,4408380,Savings,USD,279581.31,275902.79,3678.52,100,0.0407,248575900,2023-04-11
205378,8956242,Savings,USD,281692.18,271120.58,10571.6,100,0.0356,792311731,2022-08-03
151292,6772196,Checking,USD,494872.07,463511.19,31360.88,0,0.0189,853736833,2021-12-13
861159,2330914,Checking,USD,202506.56,192954.84,9551.72,0,0.0198,613869055,2021-06-29
268754,8907669,Savings,USD,777687.69,706514.3,71173.39,100,0.0312,996307019,2023-12-16
188389,2977941,Savings,USD,332000.61,329283.28,2717.33,100,0.0219,702154465,2024-01-04
843266,8434919,Checking,USD,351701.87,323945.87,27756.0,0,0.0193,341326988,2022-02-11
969489,1228842,Savings,USD,297680.37,290602.19,7078.18,100,0.0404,522166176,2021-03-14
176802,3607216,Savings,USD,885645.51,875464.09,10181.42,100,0.0443,866591090,2024-05-22
555378,5554922,Savings,USD,140514.91,128653.11,11861.8,100,0.0383,569916364,2020-10-29
186192,5103140,Checking,USD,830101.73,825104.92,4996.81,0,0.0184,128772931,2024-04-30
352065,8156973,Savings,USD,892480.01,854183.0,38297.01,100,0.0414,967729552,2020-11-26
251481,9468697,Savings,USD,227193.8,217550.03,9643.77,100,0.0242,424515290,2021-03-04
102858,6910967,Savings,USD,529737.44,511781.22,17956.22,100,0.0463,954750449,2023-12-20
168943,2462272,Savings,USD,13588.93,12335.0,1253.93,100,0.0208,169940463,2021-03-08
840372,3795098,Savings,USD,589073.39,564042.77,25030.62,100,0.0498,360101695,2021-04-02
411179,8800038,Checking,USD,527271.19,520183.3,7087.89,0,0.0157,214225355,2023-10-31
668967,5949718,Checking,USD,824688.49,755944.71,68743.78,0,0.0188,989721941,2024-06-20
236903,2153693,Checking,USD,513608.0,469899.12,43708.88,0,0.0132,631311486,2023-01-04
261446,8269715,Savings,USD,483834.45,467673.74,16160.71,100,0.0305,729131233,2022-06-09
797889,5765813,Savings,USD,470157.83,441224.49,28933.34,100,0.0326,843992984,2020-05-15
420570,1660100,Savings,USD,570106.82,555466.79,14640.03,100,0.0346,275103126,2020-11-24
502340,3061798,Checking,USD,877312.36,804601.28,72711.08,0,0.0162,260873407,2023-07-02
583935,8234061,Checking,USD,263176.98,252882.71,10294.27,0,0.011,247538117,2024-01-02
682473,4044361,Savings,USD,245769.69,241235.76,4533.93,100,0.0277,893521309,2022-09-28
175878,4117026,Checking,USD,401644.31,387813.09,13831.22,0,0.0156,258165375,2023-01-11
361943,9129726,Savings,USD,72667.15,70799.39,1867.76,100,0.0499,567018771,2023-05-14
816345,3429517,Savings,USD,893120.21,873531.13,19589.08,100,0.0436,673649687,2020-10-15
553755,6645413,Checking,USD,905755.92,895773.45,9982.47,0,0.0103,441497389,2024-05-30
778361,3843557,Savings,USD,736449.24,729065.93,7383.31,100,0.0472,422809860,2022-06-07
401540,6541287,Savings,USD,875273.03,869257.77,6015.26,100,0.0456,910828633,2021-06-05
349592,2747625,Checking,USD,19663.15,19572.15,91.0,0,0.0114,236704192,2020-09-09
986865,2469156,Checking,USD,152085.88,150138.19,1947.69,0,0.0158,542982727,2024-03-23
642415,7498746,Checking,USD,214528.93,199463.4,15065.53,0,0.0136,515572866,2021-05-05
832480,6900629,Savings,USD,930690.6,877422.3,53268.3,100,0.0378,901932660,2022-05-02
741401,4458311,Checking,USD,899333.22,843889.17,55444.05,0,0.0176,153300495,2023-06-04
962153,7484180,Checking,USD,212038.14,202726.49,9311.65,0,0.0133,729052651,2021-04-23
666372,9892907,Savings,USD,973465.02,947259.11,26205.91,100,0.0474,190102081,2020-03-27
178767,4589580,Savings,USD,93222.5,84604.81,8617.69,100,0.0406,653132975,2024-07-19
626694,9289419,Savings,USD,436319.31,401857.6,34461.71,100,0.0312,350575543,2023-08-19
610183,5334541,Checking,USD,950278.0,872894.6,77383.4,0,0.0113,586787690,2021-06-03
925259,9318974,Savings,USD,546182.18,503124.26,43057.92,100,0.0203,710981778,2020-05-11
715339,4652833,Checking,USD,459419.27,421239.52,38179.75,0,0.0175,840095219,2021-02-24
970567,4173325,Savings,USD,171008.87,164148.47,6860.4,100,0.0302,725378995,2021-05-23
480954,5588225,Savings,USD,531720.01,499622.85,32097.16,100,0.0446,841502534,2024-10-17
378242,8892338,Savings,USD,683350.41,681145.92,2204.49,100,0.0346,576028970,2022-02-17
227125,4564345,Checking,USD,562595.18,560707.85,1887.33,0,0.0155,985242257,2020-05-14
721245,5406438,Checking,USD,400832.54,363042.97,37789.57,0,0.0149,527317755,2020-03-06
286798,4533419,Savings,USD,690482.99,637153.97,53329.02,100,0.021,517740847,2020-09-09
611532,3925298,Checking,USD,208647.65,196718.86,11928.79,0,0.0129,111180371,2023-07-22
644673,8874095,Checking,USD,693173.67,643448.66,49725.01,0,0.0134,165618841,2022-07-04
522238,7261028,Savings,USD,502161.06,496824.61,5336.45,100,0.0354,750827912,2024-10-14
903344,5837225,Checking,USD,500692.99,463996.57,36696.42,0,0.0106,304461300,2021-12-11
353580,6821803,Savings,USD,769167.51,754712.17,14455.34,100,0.0263,804567678,2020-01-24
680412,2654799,Checking,USD,22970.9,21143.49,1827.41,0,0.0111,667256105,2019-12-17
564460,7795830,Savings,USD,893951.27,826234.62,67716.65,100,0.027,547423375,2020-10-26
288854,6023012,Savings,USD,308983.92,298405.59,10578.33,100,0.0293,345170431,2023-09-06
192256,5856503,Checking,USD,535950.0,518808.23,17141.77,0,0.0148,363883276,2020-03-25
674621,5788723,Savings,USD,526033.02,490381.6,35651.42,100,0.0311,897341860,2024-08-01
919729,3474008,Checking,USD,411417.59,392143.0,19274.59,0,0.013,666085808,2023-11-20
336212,9214624,Checking,USD,838608.54,826036.74,12571.8,0,0.0116,327827265,2020-08-20
607582,1159646,Checking,USD,863326.69,859070.47,4256.22,0,0.0183,607097073,2020-12-14
867728,4223211,Savings,USD,302360.68,280122.5,22238.18,100,0.0394,252582189,2020-06-11
653756,6217225,Checking,USD,192442.9,175623.09,16819.81,0,0.0195,280441491,2023-10-03
946195,8686603,Savings,USD,330933.89,323398.87,7535.02,100,0.0384,337455411,2020-09-28
603852,7957681,Savings,USD,971163.0,879959.96,91203.04,100,0.0448,486222970,2020-03-15
277453,2322784,Savings,USD,361847.7,338273.3,23574.4,100,0.0365,694612278,2024-02-12
585848,9750555,Checking,USD,27657.19,26351.41,1305.78,0,0.0104,574849507,2020-04-26
250651,5133853,Savings,USD,435393.76,418913.37,16480.39,100,0.0236,696761098,2022-10-24
498981,5676343,Savings,USD,148791.71,148356.27,435.44,100,0.0205,428963278,2024-04-12
291380,5706743,Savings,USD,37898.13,34946.47,2951.66,100,0.0202,125811777,2024-10-29
209388,6911111,Savings,USD,719571.65,654738.41,64833.24,100,0.0487,832877397,2020-03-15
289960,2827851,Checking,USD,406710.34,386208.31,20502.03,0,0.0146,860722796,2022-11-04
432359,3029954,Savings,USD,742220.6,732466.26,9754.34,100,0.0437,170946983,2023-06-28
541593,2034553,Savings,USD,764795.61,761580.69,3214.92,100,0.0483,695719022,2023-03-29
274174,1619175,Checking,USD,144723.56,139167.54,5556.02,0,0.0122,265106145,2023-05-29
453083,2528076,Checking,USD,435602.05,414646.6,20955.45,0,0.0141,380343056,2023-12-06
547515,6682317,Savings,USD,237067.98,234896.47,2171.51,100,0.0286,338735316,2021-04-16
230456,1012148,Savings,USD,958903.64,891096.85,67806.79,100,0.0203,941729514,2023-07-11
919039,9289419,Checking,USD,993776.45,902327.48,91448.97,0,0.0102,471995482,2021-10-17
188429,3650041,Savings,USD,700329.94,672243.06,28086.88,100,0.0449,931206931,2023-02-12
620744,5367554,Checking,USD,991132.43,938474.27,52658.16,0,0.0178,104225985,2023-08-09
952882,4760289,Checking,USD,396602.02,382801.64,13800.38,0,0.0134,327741628,2023-11-09
689736,5072485,Savings,USD,626270.84,623560.05,2710.79,100,0.0313,818537516,2023-10-24
310218,2065056,Savings,USD,700334.59,675541.86,24792.73,100,0.0493,332819925,2020-09-12
653074,6705457,Checking,USD,149622.07,136266.04,13356.03,0,0.0173,937867462,2022-08-11
815430,6682317,Checking,USD,642515.79,625949.03,16566.76,0,0.017,820063137,2024-01-25
987981,1517177,Savings,USD,755654.73,691236.23,64418.5,100,0.038,785134916,2024-08-22
900904,6156155,Savings,USD,703429.06,662503.01,40926.05,100,0.0393,552590907,2021-09-18
435977,4238298,Savings,USD,881000.72,865577.33,15423.39,100,0.0363,927139621,2022-09-19
582112,9231801,Checking,USD,79810.59,74777.46,5033.13,0,0.0154,965706526,2020-04-28
297890,9118604,Savings,USD,83427.26,81103.17,2324.09,100,0.028,661372882,2020-09-11
418872,9211345,Checking,USD,761131.86,730600.73,30531.13,0,0.0118,402509146,2020-06-18
398180,8734924,Savings,USD,47682.74,46285.47,1397.27,100,0.0212,370464725,2022-02-19
867314,7401281,Checking,USD,564900.13,533165.04,31735.09,0,0.0177,805830653,2024-07-28
743596,5968887,Checking,USD,585756.62,577570.05,8186.57,0,0.0114,450081951,2024-08-25
394569,4710910,Savings,USD,64633.39,60394.09,4239.3,100,0.0253,834682666,2023-07-25
409522,8633310,Checking,USD,345558.27,336680.96,8877.31,0,0.0111,799306637,2023-05-06
218327,4401468,Savings,USD,797652.82,790940.87,6711.95,100,0.043,343401556,2020-06-14
125774,7156162,Savings,USD,765125.82,746067.51,19058.31,100,0.0412,253174430,2021-08-31
376878,5329480,Checking,USD,49448.27,46744.56,2703.71,0,0.018,585628294,2022-07-05
709918,6827975,Savings,USD,634420.9,611747.28,22673.62,100,0.0241,308153828,2024-01-28
312254,6983282,Savings,USD,466387.99,438745.21,27642.78,100,0.0268,946049593,2024-05-23
779718,2614492,Savings,USD,982307.79,886629.02,95678.77,100,0.0487,386168507,2022-12-31
645791,8017900,Checking,USD,879923.72,808711.59,71212.13,0,0.0165,716119775,2022-05-15
748705,4273632,Checking,USD,675806.15,652762.12,23044.03,0,0.0193,698244959,2023-10-31
463645,5799504,Savings,USD,231829.19,220503.95,11325.24,100,0.0232,584352645,2024-04-24
489555,1070957,Savings,USD,783893.41,723503.39,60390.02,100,0.0281,410360917,2021-02-11
421684,6286888,Checking,USD,196657.12,186794.76,9862.36,0,0.0168,967664063,2023-07-25
203700,1178342,Savings,USD,524589.83,517238.31,7351.52,100,0.0343,926926165,2023-05-02
834567,4016383,Checking,USD,651319.45,601916.96,49402.49,0,0.0167,342131725,2020-07-11
677292,7608681,Savings,USD,2541.67,2361.05,180.62,100,0.0446,204934106,2022-02-16
157555,3246154,Savings,USD,454615.36,452006.13,2609.23,100,0.031,508596517,2021-04-29
997036,1786191,Savings,USD,949347.44,904286.26,45061.18,100,0.0399,956165134,2023-03-21
186209,2901846,Checking,USD,550446.24,545383.9,5062.34,0,0.016,865473042,2022-08-05
935022,3802385,Savings,USD,316115.08,296224.31,19890.77,100,0.0207,360387295,2024-06-04
999329,9328408,Checking,USD,476937.08,469583.9,7353.18,0,0.0101,983789856,2024-06-08
177603,9670120,Savings,USD,543899.88,542148.17,1751.71,100,0.0349,872138273,2021-06-07
263782,4614578,Checking,USD,29066.53,28630.59,435.94,0,0.0193,237078608,2023-03-13
936837,1894649,Checking,USD,654503.72,612148.06,42355.66,0,0.0175,657551991,2022-09-26
713193,3570733,Checking,USD,756617.05,714539.35,42077.7,0,0.018,596294814,2022-01-06
815422,3336168,Savings,USD,998312.77,930936.33,67376.44,100,0.0361,801991045,2021-12-22
414064,2636024,Savings,USD,277856.97,261474.23,16382.74,100,0.04,488867191,2021-10-14
979554,2763700,Savings,USD,932194.86,880624.98,51569.88,100,0.0493,582851719,2022-08-26
126513,2206773,Checking,USD,648907.66,608477.89,40429.77,0,0.0116,206850161,2024-01-03
323796,3708820,Checking,USD,781596.63,718947.98,62648.65,0,0.0189,781620372,2021-11-30
944196,2559874,Checking,USD,322975.91,322938.4,37.51,0,0.015,702778120,2024-08-27
812589,7826774,Savings,USD,141801.98,135130.77,6671.21,100,0.0361,647052385,2024-04-26
246922,5765813,Checking,USD,495042.94,452486.47,42556.47,0,0.0167,727152910,2021-06-28
534700,3585859,Checking,USD,803833.75,740123.19,63710.56,0,0.0161,252224329,2021-05-09
586240,4584441,Checking,USD,987935.06,918638.54,69296.52,0,0.0139,312962332,2020-07-31
119818,4063969,Savings,USD,279567.83,268104.66,11463.17,100,0.0297,729719422,2024-01-16
689157,5631287,Savings,USD,738086.38,695688.17,42398.21,100,0.0342,978932105,2020-12-22
956274,6965293,Checking,USD,30564.38,27799.33,2765.05,0,0.0193,892258528,2023-12-17
476313,2608854,Checking,USD,129077.83,128898.62,179.21,0,0.0174,710051300,2022-07-03
108378,5289896,Savings,USD,925505.98,900414.6,25091.38,100,0.041,758221340,2020-09-11
254722,1604982,Savings,USD,620208.82,583813.21,36395.61,100,0.0363,971584277,2023-07-17
291036,2514913,Checking,USD,405398.73,385003.15,20395.58,0,0.02,107914056,2023-02-06
479449,8793915,Checking,USD,525564.0,476073.22,49490.78,0,0.0184,890098179,2023-04-02
819429,1474823,Checking,USD,623813.86,577213.9,46599.96,0,0.0193,309715072,2021-07-07
387560,2399834,Checking,USD,642241.43,582720.32,59521.11,0,0.0195,875180714,2024-10-15
810996,2626609,Savings,USD,774494.02,734294.44,40199.58,100,0.0485,939279900,2023-02-21
850440,4749882,Checking,USD,915011.42,912259.44,2751.98,0,0.0136,404472707,2023-04-17
370244,2774490,Checking,USD,513003.28,484927.83,28075.45,0,0.0144,312757970,2023-03-18
799694,4479647,Checking,USD,846650.3,797220.67,49429.63,0,0.0151,907107359,2024-11-15
292263,7596022,Checking,USD,632427.28,574220.73,58206.55,0,0.0178,568073305,2020-03-19
986112,7569747,Savings,USD,869138.18,827300.02,41838.16,100,0.0416,730344643,2021-09-23
805839,3007348,Checking,USD,462312.97,456965.25,5347.72,0,0.0124,220537178,2022-04-27
118494,1011605,Savings,USD,914929.27,842585.19,72344.08,100,0.0281,607167758,2022-03-11
305035,4068375,Savings,USD,63572.01,57733.19,5838.82,100,0.029,327149799,2023-04-06
896904,6996853,Checking,USD,693366.06,650799.82,42566.24,0,0.0127,696228684,2022-07-01
441062,6625793,Savings,USD,988704.66,946475.4,42229.26,100,0.032,946009261,2023-12-11
111536,8696054,Checking,USD,555357.87,539778.58,15579.29,0,0.0171,337523102,2022-05-31
958527,6689563,Checking,USD,559416.51,528948.48,30468.03,0,0.0198,505316659,2020-03-29
872529,9902720,Checking,USD,404230.31,380924.28,23306.03,0,0.0107,288269225,2023-06-14
741021,1508681,Savings,USD,702362.38,671954.63,30407.75,100,0.0284,395730646,2022-06-03
964300,9424041,Checking,USD,836985.9,799169.99,37815.91,0,0.0181,251953804,2020-02-05
700315,8521457,Savings,USD,900647.3,899202.14,1445.16,100,0.0263,488799987,2020-05-21
917503,5092999,Checking,USD,474585.79,464759.62,9826.17,0,0.0148,840936639,2021-12-18
608633,5003268,Savings,USD,93344.84,89965.58,3379.26,100,0.0423,145871059,2020-03-18
831684,1868753,Savings,USD,695678.36,627316.56,68361.8,100,0.0348,151335358,2020-10-19
895279,2887486,Savings,USD,163288.0,152696.07,10591.93,100,0.0369,127131922,2023-06-19
474393,3788010,Savings,USD,697235.41,647476.65,49758.76,100,0.0283,642055225,2023-09-01
837560,7659022,Checking,USD,281202.14,255098.85,26103.29,0,0.017,350106183,2023-08-20
784481,4224547,Checking,USD,302335.01,282772.67,19562.34,0,0.016,924146368,2023-08-06
482445,4891268,Checking,USD,624901.59,624073.58,828.01,0,0.013,630404440,2022-03-05
994168,2637700,Savings,USD,321399.81,315734.1,5665.71,100,0.0405,917773397,2023-09-11
128616,7401597,Savings,USD,893429.41,842006.62,51422.79,100,0.027,347809541,2021-11-09
415387,5559481,Savings,USD,707284.17,645285.68,61998.49,100,0.0358,810612307,2020-04-30
753839,7966732,Savings,USD,849071.77,837234.15,11837.62,100,0.0473,264332461,2023-11-17
154494,6211639,Savings,USD,199657.28,194728.88,4928.4,100,0.0483,271314837,2021-11-07
264063,2649828,Checking,USD,944871.18,892710.86,52160.32,0,0.0171,496587731,2024-08-24
433308,2886122,Checking,USD,428103.42,414114.04,13989.38,0,0.0114,284865722,2024-06-27
935057,6013866,Savings,USD,34817.32,31535.57,3281.75,100,0.0437,246657853,2023-07-12
986664,6518776,Savings,USD,939626.63,866223.23,73403.4,100,0.0295,805428900,2020-12-10
882440,2697084,Savings,USD,821738.35,756246.19,65492.16,100,0.0475,200744587,2020-09-27
784165,7628529,Savings,USD,984519.44,914469.9,70049.54,100,0.0317,192222952,2022-01-21
961960,1804596,Savings,USD,551327.92,546939.55,4388.37,100,0.0405,843559418,2024-07-30
494128,3548948,Savings,USD,482313.93,447206.8,35107.13,100,0.0459,105539107,2021-12-26
787325,5007122,Checking,USD,739853.51,738806.13,1047.38,0,0.0173,266593428,2024-08-17
358663,6974833,Checking,USD,924347.34,856892.51,67454.83,0,0.0106,494867945,2020-10-16
113223,2703753,Savings,USD,650204.36,617159.73,33044.63,100,0.0282,985679014,2023-08-01
304558,1687380,Savings,USD,562125.42,541711.86,20413.56,100,0.0424,894126041,2020-08-14
500398,2959296,Checking,USD,14837.16,14277.21,559.95,0,0.0146,558754603,2024-05-09
687661,9803858,Savings,USD,786895.72,757884.98,29010.74,100,0.0455,698878355,2024-03-27
411314,1416379,Checking,USD,397707.51,372481.39,25226.12,0,0.0162,242598560,2021-02-05
810509,6716187,Checking,USD,19065.5,18350.55,714.95,0,0.0138,838394894,2021-08-18
910771,4883299,Checking,USD,800884.61,795253.58,5631.03,0,0.0151,130567419,2022-02-16
394684,2581206,Savings,USD,89175.35,81468.84,7706.51,100,0.0453,488661912,2023-10-31
155058,2346865,Checking,USD,306971.73,302996.13,3975.6,0,0.0196,215768164,2020-03-02
980239,9569902,Checking,USD,372972.73,339051.9,33920.83,0,0.016,881964943,2024-11-01
213378,2263296,Checking,USD,334134.24,308889.12,25245.12,0,0.0164,103056388,2021-07-04
574141,1159646,Checking,USD,736596.05,721747.23,14848.82,0,0.0178,995225761,2021-12-06
256674,8860310,Checking,USD,451896.55,422054.83,29841.72,0,0.0153,176066222,2021-12-26
257703,2140904,Checking,USD,967150.0,903542.19,63607.81,0,0.0137,382248063,2024-08-01
351106,3950139,Savings,USD,203195.96,183803.0,19392.96,100,0.0219,253323445,2023-05-22
513569,4874097,Checking,USD,743738.04,717913.25,25824.79,0,0.0186,963377378,2022-03-17
839483,6220882,Savings,USD,855875.7,825596.85,30278.85,100,0.0386,145600558,2024-05-19
352117,8911870,Savings,USD,212726.21,203879.39,8846.82,100,0.0212,713479658,2020-05-30
113821,7633663,Savings,USD,711855.14,692549.24,19305.9,100,0.048,324410645,2022-10-14
937361,4604755,Savings,USD,430657.85,409329.43,21328.42,100,0.0351,192270371,2024-05-18
892558,1106633,Checking,USD,622288.7,610309.98,11978.72,0,0.0174,990653384,2021-01-17
974082,6687344,Checking,USD,687321.51,632796.36,54525.15,0,0.0162,612426268,2024-06-10
616747,5054617,Checking,USD,653094.86,639734.5,13360.36,0,0.0101,762978023,2021-04-29
436611,6765286,Checking,USD,422585.08,407085.53,15499.55,0,0.0164,464689270,2024-01-29
976458,5331542,Checking,USD,82707.39,76475.77,6231.62,0,0.0149,102757570,2024-09-04
936060,8402312,Savings,USD,135988.3,126445.97,9542.33,100,0.0252,762482185,2024-07-19
692783,1632186,Savings,USD,687633.68,659893.29,27740.39,100,0.0311,407673857,2019-11-18
