cust_number,social_security_num,firstname,lastname,birthdate,email_address,contact_number,street_address,city,state_code,postal_code,nation,fico_score,annual_income,customer_type
8637727,962-85-5325,Linda,Brown,1996-10-30,linda.brown@example.com,(623)-704-9373,3907 Main St,New York,AZ,65780,United States,350,139240.3,Personal
4692546,687-39-6909,Barbara,Davis,1998-10-06,barbara.davis@example.com,(484)-562-7941,246 Main St,Chicago,CA,72794,United States,340,100797.68,Personal
6629266,398-77-5912,Elizabeth,Miller,1986-09-10,elizabeth.miller@example.com,(301)-798-4542,8519 Main St,Chicago,CA,63869,United States,536,60212.99,Personal
9435538,141-42-8275,Michael,Wilson,1988-06-27,michael.wilson@example.com,(781)-922-2012,5747 1st Ave,Chicago,IL,27188,United States,475,74476.42,Personal
2804415,393-79-1109,Robert,Taylor,1980-02-06,robert.taylor@example.com,(558)-365-6346,9468 Broadway,New York,AZ,85115,United States,507,41731.83,Personal
9061567,498-76-7550,Linda,Moore,2002-06-14,linda.moore@example.com,(715)-846-5210,6324 Main St,Phoenix,IL,20848,United States,693,68676.18,Business
2740089,777-73-8414,Mary,Brown,1998-06-12,mary.brown@example.com,(419)-889-2939,590 1st Ave,Houston,TX,35431,United States,432,79387.66,Personal
4659356,132-33-6572,Robert,Miller,1997-08-08,robert.miller@example.com,(852)-799-9075,8993 2nd Ave,Chicago,CA,53937,United States,792,96197.18,Business
4580955,536-13-4586,Michael,Wilson,1943-01-11,michael.wilson@example.com,(986)-198-2822,2826 1st Ave,Chicago,AZ,66295,United States,384,72953.28,Business
9509111,978-48-5349,Barbara,Taylor,1991-11-05,barbara.taylor@example.com,(827)-203-9926,5802 Main St,Phoenix,AZ,63880,United States,825,54413.43,Personal
3367695,908-78-1954,Barbara,Miller,1975-11-06,barbara.miller@example.com,(247)-324-8945,1895 Main St,Chicago,AZ,64890,United States,311,146947.16,Personal
9549537,120-45-8302,Patricia,Taylor,1993-07-12,patricia.taylor@example.com,(351)-255-9040,3105 Broadway,Chicago,CA,74151,United States,623,145207.24,Personal
3247746,452-83-7398,Mary,Miller,1996-10-17,mary.miller@example.com,(729)-959-8310,1159 Elm St,Chicago,NY,25599,United States,574,110374.03,Business
2999898,493-35-2905,Barbara,Wilson,1991-09-18,barbara.wilson@example.com,(423)-730-4249,8678 Main St,Phoenix,TX,28655,United States,775,91373.3,Business
9698451,865-83-2073,Mary,Johnson,1980-10-11,mary.johnson@example.com,(268)-671-4776,4695 1st Ave,New York,CA,66845,United States,346,110178.01,Personal
8794006,388-91-4478,Linda,Moore,1963-08-14,linda.moore@example.com,(761)-412-1995,8440 1st Ave,Phoenix,IL,30860,United States,301,65945.34,Business
4006271,615-73-7367,Robert,Taylor,1971-12-15,robert.taylor@example.com,(785)-447-8102,7493 1st Ave,Los Angeles,AZ,63651,United States,718,97265.53,Personal
4565762,873-85-3131,Robert,Davis,1990-04-30,robert.davis@example.com,(414)-935-2427,3375 Broadway,Houston,CA,34654,United States,477,145641.26,Business
2621849,715-91-5902,James,Moore,1957-10-28,james.moore@example.com,(393)-675-1985,2489 Main St,Phoenix,IL,28412,United States,778,58036.31,Personal
2561478,423-70-9304,Elizabeth,Williams,1968-05-25,elizabeth.williams@example.com,(936)-363-5523,8796 Broadway,Phoenix,TX,20392,United States,471,31512.23,Business
8505394,128-14-2969,John,Moore,1981-07-29,john.moore@example.com,(148)-485-3585,4785 2nd Ave,Chicago,CA,18609,United States,429,134584.26,Business
5234993,397-38-8554,Michael,Williams,1967-03-21,michael.williams@example.com,(919)-256-3559,723 2nd Ave,Houston,IL,44130,United States,675,140076.74,Business
4181688,550-16-8206,Barbara,Smith,1934-03-21,barbara.smith@example.com,(168)-944-1836,9372 1st Ave,Chicago,TX,56307,United States,539,139019.63,Personal
5276622,804-36-8519,Linda,Wilson,1938-05-06,linda.wilson@example.com,(205)-586-2175,9214 1st Ave,Houston,AZ,24011,United States,364,116140.67,Business
9409267,673-72-6390,William,Johnson,2001-06-27,william.johnson@example.com,(617)-879-2448,5988 Elm St,Phoenix,NY,79269,United States,739,46680.71,Personal
5484929,158-74-8584,Barbara,Moore,1936-01-27,barbara.moore@example.com,(688)-472-8812,1394 1st Ave,Houston,CA,23913,United States,309,144345.4,Personal
2173978,907-83-5774,Robert,Wilson,1933-12-31,robert.wilson@example.com,(544)-771-6382,7199 Elm St,Chicago,AZ,15039,United States,356,53242.78,Business
7995438,996-18-5957,James,Moore,1967-12-14,james.moore@example.com,(967)-310-2348,985 Broadway,Houston,IL,32720,United States,522,86503.16,Personal
3313072,342-24-5506,Barbara,Miller,1972-04-26,barbara.miller@example.com,(104)-195-3385,6551 Main St,Chicago,TX,30565,United States,431,78353.46,Personal
3248581,153-22-4802,Patricia,Miller,1955-12-09,patricia.miller@example.com,(244)-989-2666,4220 Elm St,Houston,TX,40041,United States,331,47667.88,Business
2838284,183-80-1292,John,Moore,1948-02-19,john.moore@example.com,(222)-702-7400,8631 Elm St,Chicago,CA,57804,United States,370,53023.03,Business
8185172,355-73-5618,William,Williams,1970-01-25,william.williams@example.com,(637)-635-9674,2418 1st Ave,Chicago,AZ,26327,United States,833,89803.55,Personal
3020727,907-72-3434,Patricia,Jones,1947-09-26,patricia.jones@example.com,(880)-233-9499,2684 Broadway,Phoenix,CA,69956,United States,627,66742.59,Personal
1831294,481-50-5679,William,Wilson,2002-04-17,william.wilson@example.com,(388)-127-6496,4971 2nd Ave,Chicago,IL,35186,United States,487,65395.16,Personal
1680549,931-71-1560,Patricia,Miller,2001-06-18,patricia.miller@example.com,(970)-261-5904,9666 Elm St,New York,IL,98403,United States,407,31511.81,Business
8702809,626-82-7892,Mary,Wilson,1974-06-23,mary.wilson@example.com,(868)-464-4337,6370 Main St,New York,IL,51077,United States,611,71020.41,Business
7203126,335-69-4516,John,Wilson,1970-10-19,john.wilson@example.com,(312)-270-7496,9528 1st Ave,Los Angeles,TX,29297,United States,561,67478.39,Business
3667697,486-85-6152,Mary,Williams,1936-07-23,mary.williams@example.com,(397)-764-4967,6921 Elm St,Los Angeles,NY,17881,United States,398,123182.32,Business
4954922,984-49-1837,William,Davis,1942-01-22,william.davis@example.com,(715)-596-1276,8423 Elm St,Chicago,CA,76530,United States,783,32648.51,Business
2285251,310-73-5415,Robert,Smith,1979-09-28,robert.smith@example.com,(688)-501-9188,9221 Broadway,Houston,CA,74260,United States,689,103031.76,Business
1105436,438-83-4992,Michael,Johnson,1940-01-08,michael.johnson@example.com,(658)-123-5825,5017 2nd Ave,Phoenix,IL,13362,United States,635,34568.94,Business
5583613,719-11-7703,Mary,Davis,1998-04-21,mary.davis@example.com,(162)-348-6408,6978 Broadway,Houston,NY,60494,United States,377,32128.57,Business
2661929,597-23-6952,James,Smith,1951-12-13,james.smith@example.com,(551)-252-2574,7656 2nd Ave,Chicago,NY,83137,United States,837,67376.7,Business
2256714,902-97-2924,Linda,Jones,1962-07-11,linda.jones@example.com,(855)-979-5758,5381 Main St,Houston,IL,38122,United States,549,112763.39,Personal
4940961,495-69-1025,William,Moore,1933-08-21,william.moore@example.com,(707)-566-5131,1821 Elm St,Phoenix,TX,82278,United States,440,122323.01,Business
2610405,701-96-9878,Linda,Wilson,1979-01-22,linda.wilson@example.com,(570)-942-4065,3268 Main St,Houston,IL,55486,United States,784,129458.04,Business
6312396,980-80-5131,Mary,Miller,1938-12-31,mary.miller@example.com,(861)-919-4220,207 Main St,Phoenix,CA,31101,United States,468,32609.55,Business
1361007,530-93-8015,Michael,Williams,1973-10-16,michael.williams@example.com,(276)-730-9212,4038 2nd Ave,New York,AZ,92179,United States,612,115614.81,Personal
3978858,711-61-4297,John,Moore,1994-10-05,john.moore@example.com,(868)-623-1074,2994 2nd Ave,Chicago,AZ,95789,United States,457,129996.6,Personal
6813088,209-90-3640,Patricia,Johnson,1945-03-25,patricia.johnson@example.com,(861)-541-6167,8721 Main St,Houston,TX,32885,United States,488,71393.98,Personal
7969185,643-23-3088,Michael,Jones,1949-12-18,michael.jones@example.com,(117)-433-4607,2533 1st Ave,Los Angeles,TX,16373,United States,341,38217.15,Personal
4106084,350-12-8866,William,Johnson,1949-01-22,william.johnson@example.com,(637)-638-2002,1352 Broadway,Los Angeles,NY,27852,United States,570,105065.44,Business
2596146,161-19-1519,Linda,Williams,1969-09-27,linda.williams@example.com,(921)-754-5468,5549 Broadway,New York,IL,16714,United States,335,100690.11,Personal
8742766,219-51-9264,Mary,Taylor,1932-07-10,mary.taylor@example.com,(622)-922-7086,2121 Main St,New York,IL,13047,United States,610,42873.3,Personal
2271902,216-31-9252,Linda,Smith,1970-11-16,linda.smith@example.com,(896)-883-6431,1082 Elm St,Los Angeles,TX,71279,United States,342,53414.12,Personal
5131966,671-11-8189,Elizabeth,Wilson,1985-04-22,elizabeth.wilson@example.com,(703)-196-5657,4042 2nd Ave,New York,AZ,22222,United States,332,63103.06,Personal
5291958,490-78-9219,Robert,Johnson,2001-03-09,robert.johnson@example.com,(223)-906-9107,5311 2nd Ave,New York,NY,84189,United States,657,96664.98,Business
6692692,710-18-3608,William,Jones,1971-12-13,william.jones@example.com,(443)-996-4732,6932 Broadway,Chicago,TX,90492,United States,357,72475.53,Personal
8993901,445-11-2147,Patricia,Brown,1973-06-04,patricia.brown@example.com,(663)-297-6833,7009 Broadway,Houston,IL,14599,United States,677,93294.21,Business
2225735,202-79-7080,William,Moore,1961-06-03,william.moore@example.com,(561)-586-2390,7815 Main St,Houston,TX,57296,United States,783,81147.01,Business
2196516,159-59-2694,John,Wilson,1933-01-10,john.wilson@example.com,(391)-276-1540,4194 Main St,Houston,CA,55732,United States,539,97420.83,Personal
6400252,737-69-9787,William,Johnson,1931-11-25,william.johnson@example.com,(109)-838-8650,9296 2nd Ave,New York,TX,89290,United States,300,37451.6,Business
8824063,435-50-1995,Patricia,Brown,1996-12-20,patricia.brown@example.com,(549)-404-9599,1729 1st Ave,Chicago,IL,41061,United States,568,63684.92,Personal
3928494,524-37-6633,Michael,Miller,1938-08-05,michael.miller@example.com,(699)-813-9557,1861 Broadway,Phoenix,CA,34721,United States,586,139694.93,Business
6656890,284-83-3608,Mary,Davis,1971-06-18,mary.davis@example.com,(572)-582-8436,1558 Broadway,Chicago,AZ,90930,United States,721,44085.41,Business
2357163,309-23-2909,James,Smith,1951-10-04,james.smith@example.com,(941)-902-9070,8317 2nd Ave,New York,AZ,71806,United States,772,109912.61,Personal
1980349,688-17-8384,Elizabeth,Jones,1972-05-05,elizabeth.jones@example.com,(244)-938-6235,9180 1st Ave,New York,NY,89443,United States,305,132742.79,Personal
5561479,518-59-7468,Linda,Smith,1930-05-03,linda.smith@example.com,(442)-986-1030,6920 Elm St,Phoenix,NY,33932,United States,672,118915.53,Personal
8636079,302-68-5314,William,Moore,1932-04-17,william.moore@example.com,(552)-774-1181,4410 Main St,Phoenix,NY,32722,United States,574,128653.32,Business
8512655,239-34-9165,Mary,Wilson,1981-02-22,mary.wilson@example.com,(748)-550-4753,627 Elm St,New York,IL,39404,United States,499,121216.36,Personal
6531625,227-77-8004,Elizabeth,Williams,1955-04-27,elizabeth.williams@example.com,(558)-120-5233,8754 1st Ave,Chicago,NY,32357,United States,509,39885.7,Business
9195585,223-54-7198,Robert,Brown,1962-02-18,robert.brown@example.com,(153)-323-8756,1723 1st Ave,New York,NY,73466,United States,562,96568.9,Personal
8318057,650-28-1904,William,Williams,1937-05-07,william.williams@example.com,(246)-135-3366,1861 1st Ave,Los Angeles,TX,32745,United States,349,88051.68,Business
7122688,829-73-6128,Barbara,Taylor,1990-12-11,barbara.taylor@example.com,(573)-206-9283,7198 Elm St,Houston,CA,58153,United States,316,126838.73,Business
5105239,533-53-9432,Elizabeth,Wilson,1970-03-21,elizabeth.wilson@example.com,(921)-834-5275,9757 Broadway,Los Angeles,NY,92917,United States,654,43006.71,Personal
9279271,624-35-2283,William,Johnson,1950-06-19,william.johnson@example.com,(437)-966-8512,1262 Elm St,New York,AZ,35835,United States,719,81035.04,Personal
7048166,619-74-2405,Barbara,Miller,1977-03-05,barbara.miller@example.com,(901)-622-4931,7724 2nd Ave,New York,TX,18873,United States,761,39284.56,Business
8562252,452-79-5351,Linda,Smith,1981-06-20,linda.smith@example.com,(300)-724-2911,7942 Elm St,Los Angeles,TX,44870,United States,359,124093.59,Personal
6148578,312-45-2006,Robert,Brown,1946-06-05,robert.brown@example.com,(629)-634-6486,5224 Elm St,Phoenix,NY,17401,United States,823,84804.95,Personal
8326795,486-97-5046,Barbara,Davis,1958-02-14,barbara.davis@example.com,(601)-695-1016,3289 Elm St,New York,AZ,65588,United States,832,54226.37,Personal
4420424,666-97-7435,James,Wilson,1959-07-06,james.wilson@example.com,(396)-338-8289,154 Main St,New York,CA,61596,United States,483,93004.5,Business
5398595,685-66-7676,John,Williams,1938-01-31,john.williams@example.com,(725)-898-4589,5183 Elm St,Houston,TX,94358,United States,690,35235.52,Personal
9946220,538-26-5277,Mary,Smith,1962-08-14,mary.smith@example.com,(302)-181-3020,5245 2nd Ave,New York,AZ,28260,United States,699,70272.54,Personal
1156558,512-77-5258,Barbara,Johnson,1966-09-17,barbara.johnson@example.com,(533)-961-8147,5954 2nd Ave,Chicago,AZ,42792,United States,333,64015.44,Personal
8424384,373-84-8393,James,Jones,1947-05-14,james.jones@example.com,(534)-406-6949,6899 2nd Ave,New York,CA,20315,United States,465,65927.64,Business
2254474,429-55-8769,Michael,Brown,2004-05-19,michael.brown@example.com,(987)-860-3231,2085 Broadway,New York,AZ,20881,United States,553,99918.49,Business
1802809,272-74-3618,William,Jones,1981-09-29,william.jones@example.com,(562)-543-8958,2990 Broadway,New York,TX,21042,United States,378,55843.09,Business
4169392,516-62-9509,James,Jones,1997-05-29,james.jones@example.com,(978)-704-5708,4818 Elm St,Los Angeles,TX,83470,United States,510,81166.63,Business
9226736,292-31-5749,Robert,Brown,1959-10-06,robert.brown@example.com,(562)-217-6410,6089 1st Ave,Phoenix,TX,80786,United States,559,87074.18,Business
5371163,170-32-9903,Michael,Smith,1938-04-28,michael.smith@example.com,(589)-611-2808,8063 Main St,Houston,AZ,87332,United States,593,62602.5,Personal
7350490,318-32-5457,William,Jones,1974-03-26,william.jones@example.com,(141)-111-6083,2845 Elm St,Chicago,IL,45537,United States,780,143994.05,Personal
8398616,337-21-7272,James,Smith,1979-11-05,james.smith@example.com,(143)-649-1716,6336 Elm St,Los Angeles,IL,28483,United States,551,104240.73,Business
9084512,427-35-3083,Barbara,Miller,1985-12-25,barbara.miller@example.com,(681)-680-9788,3737 Elm St,New York,AZ,72969,United States,648,102868.08,Personal
9882365,407-24-6076,Linda,Moore,1976-01-01,linda.moore@example.com,(287)-382-7839,4942 Main St,New York,AZ,78406,United States,304,130924.15,Business
1766044,819-12-7924,Michael,Wilson,1939-08-10,michael.wilson@example.com,(869)-532-4518,8945 1st Ave,Houston,CA,77001,United States,374,33517.82,Business
1075647,801-66-3753,Patricia,Wilson,1936-04-28,patricia.wilson@example.com,(675)-481-1599,9291 Broadway,Los Angeles,TX,18503,United States,709,59779.9,Personal
7538856,392-88-9312,Linda,Brown,1959-04-25,linda.brown@example.com,(729)-120-2833,7899 1st Ave,Los Angeles,IL,18025,United States,308,38660.43,Business
5913998,706-95-4901,Linda,Smith,1959-03-18,linda.smith@example.com,(560)-661-2886,4827 Main St,Los Angeles,TX,73635,United States,324,39084.21,Business
9738638,606-86-3214,Patricia,Jones,1989-05-19,patricia.jones@example.com,(651)-344-3759,9835 Main St,Los Angeles,CA,75826,United States,426,118050.7,Personal
5663625,768-15-1906,William,Wilson,2000-03-23,william.wilson@example.com,(607)-358-4661,2449 2nd Ave,Los Angeles,AZ,92601,United States,558,55436.57,Personal
1695824,844-90-4489,Barbara,Miller,1958-08-30,barbara.miller@example.com,(486)-585-3270,9812 1st Ave,Chicago,CA,47450,United States,792,50668.34,Personal
5807675,590-29-9217,John,Miller,1952-03-13,john.miller@example.com,(757)-350-4592,5092 Broadway,Los Angeles,TX,15766,United States,522,51626.91,Personal
7299359,202-73-6798,Barbara,Davis,1977-05-04,barbara.davis@example.com,(319)-412-5458,1273 2nd Ave,Los Angeles,NY,91679,United States,819,126213.9,Personal
3405130,395-94-3330,William,Johnson,1955-02-13,william.johnson@example.com,(212)-931-3794,9923 2nd Ave,Los Angeles,IL,88970,United States,804,74460.25,Personal
4822723,252-13-4610,William,Moore,1982-10-24,william.moore@example.com,(601)-886-5288,9065 Main St,New York,AZ,33095,United States,536,78900.97,Business
2392287,382-54-6629,William,Davis,1954-03-11,william.davis@example.com,(888)-852-6106,4754 1st Ave,Chicago,CA,88703,United States,774,140569.89,Business
4156753,267-39-4345,John,Miller,2001-11-12,john.miller@example.com,(359)-645-4493,3422 2nd Ave,Chicago,IL,68640,United States,524,89109.97,Business
4286609,178-23-7379,Mary,Jones,1959-08-07,mary.jones@example.com,(320)-216-3377,6983 1st Ave,Chicago,TX,90659,United States,687,83377.53,Business
6944818,589-23-8845,Barbara,Smith,1938-05-26,barbara.smith@example.com,(470)-737-2422,8945 Broadway,Los Angeles,CA,40448,United States,674,77455.9,Business
3053426,310-52-5998,Linda,Smith,1940-02-28,linda.smith@example.com,(879)-893-1901,4077 1st Ave,New York,NY,40541,United States,751,53107.45,Personal
3219587,132-20-8456,James,Williams,1950-07-02,james.williams@example.com,(938)-653-3866,2165 2nd Ave,New York,TX,80640,United States,703,105535.67,Business
1012305,868-71-1270,Michael,Jones,1986-01-15,michael.jones@example.com,(737)-523-5650,9011 Elm St,Houston,CA,87980,United States,821,132598.69,Business
2654470,689-31-6439,Michael,Moore,1981-07-05,michael.moore@example.com,(900)-182-2415,394 Broadway,Phoenix,AZ,50002,United States,512,93122.53,Personal
5107415,249-66-7047,Linda,Smith,1947-01-30,linda.smith@example.com,(231)-732-7366,4849 Elm St,Houston,CA,96560,United States,428,36621.8,Personal
7649286,956-51-4230,Patricia,Smith,1948-01-31,patricia.smith@example.com,(275)-342-7422,1259 Main St,Phoenix,TX,59828,United States,616,136084.87,Personal
