card_id,customer_id,card_type,card_status,credit_limit,current_balance,available_credit,minimum_payment,payment_due_date,issue_date,expiration_date,security_code
425748887,3637558,Rewards,Expired,12304.59,9706.31,2598.28,161.57,2024-11-13,2022-10-25,2029-08-04,644
685247787,3402708,Rewards,Active,1376.32,758.17,618.15,25.0,2024-11-01,2023-01-01,2026-11-03,636
679285710,5020504,Business,Expired,49679.31,37526.93,12152.38,678.9,2024-11-15,2022-10-16,2028-04-30,383
650476755,9370240,Cashback,Active,14280.57,1127.4,13153.17,29.25,2024-11-05,2024-07-18,2027-10-31,714
933430740,2543344,Rewards,Active,4407.4,1454.82,2952.58,37.62,2024-11-13,2024-03-30,2025-01-26,729
128004223,5918516,Cashback,Active,2887.79,1872.0,1015.79,39.39,2024-11-05,2022-08-27,2029-10-20,328
663370174,5913992,Cashback,Expired,6972.53,4995.35,1977.18,144.98,2024-11-08,2023-07-12,2025-08-22,327
633884602,4338456,Cashback,Active,8007.78,2650.08,5357.7,26.85,2024-11-10,2024-08-12,2024-12-02,486
884714506,6110378,Cashback,Blocked,6879.02,3078.73,3800.29,48.9,2024-11-11,2022-03-28,2027-06-04,675
991859196,8869925,Business,Active,36365.07,17056.81,19308.26,281.06,2024-11-11,2023-04-10,2028-01-20,302
516628752,6286095,Cashback,Blocked,9897.15,5616.71,4280.44,118.88,2024-11-02,2024-04-30,2029-10-22,614
399222333,3216322,Cashback,Active,2246.55,808.45,1438.1,25.0,2024-11-12,2023-01-25,2027-02-12,619
780337420,1090650,Business,Blocked,43551.72,363.77,43187.95,25.0,2024-11-09,2024-01-20,2028-02-12,737
695438405,2915931,Business,Active,43645.47,14063.44,29582.03,157.11,2024-11-05,2022-02-17,2027-04-25,399
684954761,4922668,Cashback,Blocked,12409.71,3055.08,9354.63,66.64,2024-11-07,2022-03-02,2028-11-10,668
409497927,2361048,Cashback,Active,11746.08,3654.43,8091.65,58.61,2024-11-14,2024-04-22,2029-03-28,119
810614284,9548889,Business,Active,11782.71,2774.34,9008.37,46.08,2024-11-06,2023-10-07,2028-10-30,767
222337362,4625117,Business,Active,24169.02,6861.19,17307.83,139.38,2024-11-11,2022-09-28,2026-10-31,980
595362709,3491753,Cashback,Expired,14592.26,1194.84,13397.42,33.24,2024-11-09,2024-10-16,2029-03-31,391
237307501,7678317,Cashback,Expired,7683.55,1565.14,6118.41,39.56,2024-11-15,2024-05-27,2028-12-01,153
144737890,3025429,Cashback,Expired,3430.91,1832.9,1598.01,29.66,2024-11-13,2024-04-15,2028-06-13,356
912091364,6669746,Cashback,Active,8817.15,1900.66,6916.49,30.16,2024-11-06,2022-11-09,2027-05-14,273
967666509,4108100,Business,Blocked,38698.33,20429.33,18269.0,281.57,2024-11-03,2021-12-29,2025-11-17,444
296507602,6084824,Rewards,Blocked,2221.57,52.42,2169.15,25.0,2024-11-11,2024-07-12,2028-11-01,285
463275522,6261690,Rewards,Active,2482.74,1302.73,1180.01,25.0,2024-11-15,2022-02-08,2029-09-12,172
984399605,7257413,Cashback,Expired,6447.7,4804.34,1643.36,62.37,2024-11-04,2023-09-03,2025-12-29,882
966846840,9965197,Cashback,Expired,12331.74,4755.41,7576.33,76.62,2024-11-14,2024-04-03,2026-04-10,621
853813141,6628353,Cashback,Expired,1903.45,906.56,996.89,25.0,2024-11-02,2023-10-21,2026-09-22,362
603534381,2252888,Rewards,Expired,2939.39,2224.96,714.43,56.27,2024-11-12,2022-10-24,2029-07-02,481
150562381,8323580,Business,Blocked,15691.99,7283.38,8408.61,107.21,2024-11-09,2022-03-01,2028-11-18,486
752373673,8731123,Cashback,Blocked,3602.66,2034.62,1568.04,25.0,2024-11-08,2024-09-14,2025-10-30,263
401163933,2236330,Rewards,Blocked,12991.7,343.6,12648.1,25.0,2024-11-09,2023-12-27,2026-04-11,437
901574458,8937801,Rewards,Active,5318.87,2080.17,3238.7,42.92,2024-11-09,2022-05-06,2025-11-16,676
526995024,6676429,Business,Active,21214.97,9885.54,11329.43,117.59,2024-11-11,2024-06-28,2028-06-22,452
219585232,5108727,Business,Active,46129.65,18989.24,27140.41,390.64,2024-11-10,2023-08-04,2027-05-26,825
331109793,4732045,Rewards,Expired,6300.86,434.59,5866.27,25.0,2024-11-04,2023-02-12,2027-10-22,915
764934875,3162130,Rewards,Active,2248.33,1531.73,716.6,32.78,2024-11-01,2022-03-18,2025-11-12,622
506945029,4238298,Business,Blocked,47592.79,14206.51,33386.28,248.38,2024-11-02,2022-10-04,2028-12-09,224
732958347,8156973,Business,Expired,47599.0,26793.77,20805.23,276.22,2024-11-11,2023-05-19,2027-02-14,509
696043354,6759189,Cashback,Blocked,13012.64,8343.46,4669.18,156.86,2024-11-01,2024-05-23,2025-03-07,649
632222633,7663503,Business,Active,18263.89,397.37,17866.52,25.0,2024-11-09,2023-01-01,2025-02-01,875
172413471,8533729,Business,Expired,13069.52,6405.91,6663.61,129.83,2024-11-02,2023-02-22,2029-11-15,908
503829510,7822357,Cashback,Blocked,4449.71,3273.34,1176.37,62.22,2024-11-07,2024-10-27,2027-12-20,120
214881174,4145790,Rewards,Blocked,5251.31,3118.87,2132.44,77.02,2024-11-06,2022-05-05,2029-02-11,155
701864111,8369304,Business,Blocked,36079.31,25378.93,10700.38,432.43,2024-11-05,2024-05-23,2027-07-11,233
925560538,6973843,Business,Expired,21621.12,5962.0,15659.12,138.58,2024-11-13,2024-07-30,2027-10-11,622
445647368,5471736,Business,Blocked,30173.41,15089.81,15083.6,202.21,2024-11-06,2022-07-25,2027-08-27,329
828104003,6038672,Rewards,Blocked,7045.75,4082.91,2962.84,108.32,2024-11-13,2023-09-04,2029-06-29,548
507927723,8925051,Business,Blocked,37853.41,13016.72,24836.69,246.71,2024-11-01,2024-10-28,2027-04-30,310
210943902,7152014,Business,Active,24342.83,12896.51,11446.32,188.43,2024-11-15,2024-06-11,2027-05-30,312
554918099,9082712,Cashback,Blocked,4087.9,2428.85,1659.05,71.59,2024-11-07,2022-07-28,2029-11-03,908
303742696,1612531,Cashback,Active,4597.49,1680.18,2917.31,25.0,2024-11-02,2023-07-18,2027-08-27,298
111963428,6008212,Rewards,Blocked,1127.32,161.58,965.74,25.0,2024-11-03,2022-03-27,2028-05-12,171
962523257,7246231,Rewards,Active,13283.16,9054.33,4228.83,183.49,2024-11-08,2022-01-20,2028-06-29,116
147560872,8210971,Business,Expired,13157.11,8211.01,4946.1,237.0,2024-11-04,2024-07-29,2028-07-18,672
958628829,8950885,Business,Blocked,30529.07,21056.42,9472.65,234.38,2024-11-07,2023-10-02,2029-07-08,544
964842139,7050361,Business,Expired,29244.04,18933.94,10310.1,446.22,2024-11-01,2023-04-20,2025-07-26,899
418660808,7870780,Cashback,Active,6165.83,4860.74,1305.09,87.06,2024-11-15,2022-09-23,2027-12-21,746
424517442,3554072,Cashback,Blocked,5256.52,1771.55,3484.97,38.69,2024-11-06,2024-02-07,2026-04-15,672
239561053,5496133,Cashback,Expired,3219.28,1428.5,1790.78,25.0,2024-11-08,2022-01-06,2028-02-05,354
156605191,3762000,Rewards,Active,11738.06,5966.01,5772.05,150.14,2024-11-02,2022-04-24,2025-11-11,567
348877544,1786923,Business,Blocked,33332.12,362.21,32969.91,25.0,2024-11-06,2024-01-17,2029-05-19,738
534994607,4349298,Cashback,Expired,13784.52,1549.48,12235.04,25.0,2024-11-15,2023-12-23,2026-07-14,750
753303654,8759906,Rewards,Active,10521.09,3528.11,6992.98,50.32,2024-11-04,2023-02-22,2029-09-16,905
728358100,4668272,Cashback,Active,14550.56,1195.52,13355.04,25.0,2024-11-09,2022-04-14,2028-02-20,481
383299243,6990874,Rewards,Blocked,5688.52,2198.24,3490.28,48.07,2024-11-10,2023-05-12,2028-05-01,811
142641560,9473712,Rewards,Expired,14593.76,11529.63,3064.13,242.18,2024-11-04,2022-06-28,2028-12-06,277
190439559,6272447,Business,Expired,12830.74,4054.9,8775.84,69.23,2024-11-01,2024-05-05,2027-12-26,966
655801598,2299007,Business,Active,36893.61,2807.64,34085.97,76.01,2024-11-03,2023-06-26,2026-08-29,304
313248942,9972311,Business,Expired,43631.9,4306.19,39325.71,85.22,2024-11-03,2022-07-02,2028-05-12,283
602099379,7912179,Cashback,Active,2501.35,1904.09,597.26,41.75,2024-11-05,2023-10-23,2029-05-02,593
827637953,2662321,Cashback,Expired,7430.15,5203.83,2226.32,56.45,2024-11-01,2024-04-07,2026-07-21,838
311367570,6911520,Cashback,Active,3813.04,272.68,3540.36,25.0,2024-11-07,2024-06-14,2029-05-28,403
324321483,8086104,Cashback,Blocked,2764.65,1891.75,872.9,44.41,2024-11-09,2024-07-17,2025-03-31,920
275203041,8047778,Cashback,Expired,9991.41,6477.88,3513.53,96.31,2024-11-10,2024-10-14,2025-05-12,193
793484401,7158610,Cashback,Expired,9279.11,4170.27,5108.84,49.59,2024-11-06,2022-07-20,2028-07-07,389
977592778,2188902,Rewards,Blocked,6038.59,1251.46,4787.13,25.0,2024-11-07,2022-05-08,2029-03-29,843
470987605,3169685,Rewards,Active,4851.91,1772.1,3079.81,25.0,2024-11-15,2022-11-02,2025-02-05,311
613360265,3025321,Rewards,Active,13674.28,2255.73,11418.55,37.31,2024-11-08,2022-08-15,2024-12-21,117
512189025,5119863,Business,Expired,10698.46,932.64,9765.82,25.0,2024-11-07,2024-01-02,2028-08-08,404
582645911,7919933,Rewards,Expired,12598.29,2197.52,10400.77,25.0,2024-11-02,2023-09-18,2025-05-28,740
465039771,4779701,Rewards,Blocked,6794.55,4988.55,1806.0,84.14,2024-11-06,2021-12-06,2028-04-12,342
349503231,4672689,Rewards,Expired,7208.06,5397.89,1810.17,96.79,2024-11-15,2023-03-13,2028-09-06,738
781335057,7672668,Rewards,Active,11203.27,6541.8,4661.47,99.18,2024-11-01,2024-05-09,2027-12-31,183
628790981,3708302,Cashback,Active,1348.64,786.01,562.63,25.0,2024-11-01,2022-05-22,2028-11-22,410
183760202,2333335,Cashback,Expired,8205.29,3509.75,4695.54,41.24,2024-11-06,2024-04-01,2028-11-12,423
923010148,6564592,Business,Blocked,40175.51,7977.0,32198.51,228.45,2024-11-03,2022-06-15,2028-05-19,634
901576103,4250932,Cashback,Active,11569.17,5280.95,6288.22,130.04,2024-11-11,2022-03-14,2026-05-15,477
622797753,5895790,Business,Blocked,15377.88,11386.26,3991.62,162.5,2024-11-09,2023-08-13,2025-06-21,630
584976557,8056243,Cashback,Blocked,8690.97,4395.82,4295.15,95.85,2024-11-02,2021-12-03,2027-12-07,860
152806774,4678018,Rewards,Expired,2516.46,1077.67,1438.79,25.15,2024-11-12,2024-11-13,2027-12-15,490
921087683,1735998,Business,Blocked,48082.26,26509.24,21573.02,624.49,2024-11-12,2022-04-18,2028-01-11,925
189663810,8216043,Rewards,Expired,11403.34,8425.15,2978.19,182.36,2024-11-08,2024-04-28,2027-08-28,488
729133639,1775175,Business,Blocked,49776.79,21179.2,28597.59,579.29,2024-11-04,2022-09-01,2027-11-25,994
470963129,6227288,Business,Active,25294.69,8332.43,16962.26,119.84,2024-11-14,2023-09-28,2024-12-20,824
801933605,3994997,Cashback,Expired,12340.69,7779.13,4561.56,88.42,2024-11-09,2024-01-26,2026-08-05,446
202040622,8383898,Rewards,Blocked,12923.35,1021.37,11901.98,28.4,2024-11-13,2022-10-03,2026-04-15,201
520364907,9486589,Business,Blocked,40080.81,21819.7,18261.11,636.73,2024-11-12,2024-08-23,2029-03-02,436
948677527,3093993,Rewards,Active,7621.85,1007.15,6614.7,25.0,2024-11-02,2024-10-04,2027-01-08,719
645950072,2346865,Rewards,Blocked,13593.36,1000.33,12593.03,25.0,2024-11-13,2023-10-13,2027-02-16,245
770526380,2682597,Business,Expired,43889.19,26074.79,17814.4,353.34,2024-11-01,2023-03-06,2028-01-07,598
940342547,2911064,Business,Expired,26423.06,658.84,25764.22,25.0,2024-11-09,2023-11-17,2027-01-03,544
702842292,7440692,Rewards,Expired,11772.28,2110.53,9661.75,52.05,2024-11-01,2022-07-22,2027-02-19,529
947063455,9765880,Cashback,Blocked,1255.11,263.29,991.82,25.0,2024-11-10,2024-03-08,2025-08-14,865
704677357,5237689,Rewards,Active,14775.97,8023.89,6752.08,130.14,2024-11-12,2022-09-26,2024-12-18,355
265438904,7608681,Cashback,Active,10785.64,4297.43,6488.21,97.49,2024-11-01,2023-08-20,2026-01-11,249
547007215,2529238,Business,Blocked,14297.81,3603.67,10694.14,99.34,2024-11-11,2023-07-31,2027-01-29,684
855212547,3958801,Cashback,Active,7163.33,3327.54,3835.79,77.12,2024-11-07,2024-08-27,2026-12-24,552
842105620,7800481,Rewards,Expired,11585.6,7607.64,3977.96,210.3,2024-11-07,2024-08-19,2029-10-06,275
551375727,8861894,Cashback,Blocked,14273.11,5666.8,8606.31,102.18,2024-11-05,2024-02-21,2027-04-30,932
443132892,6859284,Business,Active,24686.65,18189.75,6496.9,294.93,2024-11-09,2022-12-12,2025-03-02,980
480068050,2131091,Cashback,Expired,6709.74,3856.23,2853.51,91.76,2024-11-13,2024-06-15,2026-01-01,209
367436546,9369329,Business,Blocked,28498.52,531.52,27967.0,25.0,2024-11-08,2022-01-22,2027-04-12,471
248644115,9799532,Cashback,Active,7998.87,221.48,7777.39,25.0,2024-11-09,2022-11-17,2026-11-27,906
292257014,2971912,Business,Blocked,31304.48,13582.45,17722.03,234.69,2024-11-12,2021-11-26,2027-12-24,265
831446544,1425018,Rewards,Blocked,13301.07,6966.41,6334.66,107.59,2024-11-06,2023-08-26,2026-01-02,758
756078515,8866136,Cashback,Blocked,6489.63,2462.85,4026.78,56.35,2024-11-03,2024-01-13,2025-05-28,531
458221345,3637558,Business,Expired,40705.6,6170.01,34535.59,163.7,2024-11-01,2022-07-01,2029-08-31,954
867152162,2914594,Cashback,Expired,1300.74,587.28,713.46,25.0,2024-11-05,2023-09-16,2027-07-15,291
633082537,9129964,Rewards,Expired,6937.96,2286.01,4651.95,58.78,2024-11-12,2024-01-13,2027-12-28,849
775604673,1831808,Cashback,Blocked,11578.55,5240.64,6337.91,73.55,2024-11-14,2023-08-23,2025-12-04,946
402880578,2267695,Cashback,Blocked,9689.85,2956.81,6733.04,37.27,2024-11-15,2022-01-03,2025-02-05,545
893223867,6435300,Business,Blocked,12094.53,1010.71,11083.82,27.2,2024-11-11,2023-01-30,2026-12-31,143
405698240,5940619,Business,Expired,35659.91,3193.25,32466.66,46.64,2024-11-03,2023-05-01,2025-05-14,164
494759193,9994505,Cashback,Expired,4021.49,2832.12,1189.37,69.53,2024-11-03,2024-08-17,2029-06-28,828
678816774,5528167,Cashback,Active,4324.41,932.48,3391.93,25.0,2024-11-07,2023-02-11,2028-09-24,346
907497621,6255103,Rewards,Expired,10134.89,1252.06,8882.83,33.43,2024-11-04,2024-08-14,2026-01-31,543
955463672,5574953,Cashback,Active,4764.09,2363.77,2400.32,65.92,2024-11-06,2022-11-19,2028-10-02,970
967182694,2441672,Business,Blocked,36471.12,15504.2,20966.92,245.16,2024-11-11,2024-01-28,2027-05-08,453
370302670,9841998,Business,Expired,39784.76,16693.75,23091.01,490.93,2024-11-02,2024-11-08,2029-01-13,213
659150159,1714428,Cashback,Blocked,7437.79,5412.8,2024.99,89.6,2024-11-04,2023-07-22,2027-09-23,990
108478068,5393084,Cashback,Active,6168.34,262.83,5905.51,25.0,2024-11-05,2024-09-07,2027-06-18,439
913396921,1767712,Business,Blocked,24463.9,18492.5,5971.4,509.84,2024-11-08,2024-03-16,2026-01-05,284
298644747,8378852,Cashback,Blocked,4152.39,539.95,3612.44,25.0,2024-11-13,2023-08-16,2028-07-29,932
819826710,4914770,Business,Expired,25972.52,2851.92,23120.6,76.78,2024-11-07,2024-03-23,2027-04-26,975
465418325,7748047,Cashback,Blocked,8098.84,2347.58,5751.26,37.69,2024-11-01,2023-01-30,2029-04-30,979
138162000,1940615,Business,Blocked,41813.93,31629.21,10184.72,631.04,2024-11-15,2024-07-07,2028-08-14,223
299738700,3510061,Business,Active,24187.19,8948.99,15238.2,263.48,2024-11-12,2022-01-30,2028-07-23,709
315270552,5744743,Cashback,Expired,12892.82,2630.83,10261.99,36.01,2024-11-06,2023-08-05,2028-07-17,580
697969555,8987277,Business,Blocked,26125.31,7866.13,18259.18,124.58,2024-11-07,2024-05-15,2027-08-25,602
578076601,8221906,Business,Blocked,31570.81,5127.12,26443.69,55.45,2024-11-10,2021-11-16,2024-12-16,472
948198584,3435644,Rewards,Expired,1021.91,93.24,928.67,25.0,2024-11-09,2022-02-06,2026-07-30,121
823086860,7005357,Business,Active,18488.27,13775.33,4712.94,269.45,2024-11-09,2022-02-08,2026-10-04,768
442138905,5378446,Rewards,Expired,8991.67,3892.56,5099.11,51.21,2024-11-10,2021-12-13,2025-03-26,660
515231834,2678718,Rewards,Expired,13115.29,7069.61,6045.68,197.46,2024-11-03,2022-12-07,2027-09-21,611
123578960,1608056,Business,Blocked,30002.1,13111.62,16890.48,221.27,2024-11-12,2023-08-25,2027-12-27,275
965735744,7172919,Business,Blocked,21175.63,40.54,21135.09,25.0,2024-11-10,2022-12-17,2028-09-30,892
571752822,5091912,Business,Blocked,28436.5,4019.94,24416.56,94.83,2024-11-11,2022-03-28,2025-02-08,430
452475757,7916722,Rewards,Expired,10217.83,1354.96,8862.87,29.42,2024-11-09,2023-09-16,2024-12-23,636
112285649,7721697,Business,Blocked,15268.3,11806.13,3462.17,154.64,2024-11-04,2024-01-03,2025-09-06,284
392971264,3216322,Cashback,Blocked,12794.75,4818.56,7976.19,57.98,2024-11-08,2022-11-29,2028-11-13,413
544611691,5651216,Rewards,Expired,9914.2,3546.64,6367.56,65.34,2024-11-08,2022-04-06,2028-09-26,983
111214551,4672689,Business,Blocked,31068.63,18580.28,12488.35,238.22,2024-11-05,2022-08-04,2026-01-25,152
127424119,3334293,Rewards,Blocked,14481.2,5181.66,9299.54,81.05,2024-11-05,2024-05-29,2027-01-27,318
512948127,8958888,Rewards,Expired,9858.17,1688.8,8169.37,45.77,2024-11-15,2022-03-18,2028-01-25,456
972696389,8327990,Business,Blocked,32422.41,9931.26,22491.15,126.43,2024-11-10,2022-12-21,2026-01-30,262
601410057,8619391,Business,Blocked,42233.26,26586.85,15646.41,449.05,2024-11-05,2022-05-17,2028-08-19,423
366010626,2415040,Cashback,Active,5040.63,729.74,4310.89,25.0,2024-11-04,2022-07-11,2025-04-12,186
840074801,1147293,Business,Expired,46584.59,20127.2,26457.39,365.63,2024-11-15,2023-09-13,2029-03-11,296
390008191,5059397,Rewards,Active,11248.24,3256.53,7991.71,45.93,2024-11-07,2023-06-13,2026-11-22,889
218240948,4164725,Cashback,Blocked,13285.47,291.43,12994.04,25.0,2024-11-09,2024-04-30,2025-05-14,684
469148667,1352521,Business,Expired,36639.58,21075.6,15563.98,609.71,2024-11-11,2023-01-26,2027-02-13,266
226133120,9594357,Business,Active,15964.63,9476.53,6488.1,243.36,2024-11-12,2024-03-10,2029-08-23,498
367500433,2713506,Rewards,Blocked,9128.26,401.86,8726.4,25.0,2024-11-10,2024-08-16,2028-10-16,921
675294583,6751924,Rewards,Active,3016.69,2313.69,703.0,36.68,2024-11-13,2022-01-06,2028-01-24,438
918825193,1173564,Business,Active,18497.53,5489.28,13008.25,91.64,2024-11-03,2022-04-14,2029-02-23,803
176295296,9387909,Business,Blocked,18642.19,2218.5,16423.69,56.05,2024-11-15,2022-06-06,2026-06-07,519
443544611,6684714,Cashback,Blocked,7893.98,1770.18,6123.8,33.64,2024-11-02,2023-06-20,2028-10-07,689
788888118,2602426,Cashback,Blocked,6902.81,354.65,6548.16,25.0,2024-11-02,2021-12-12,2027-01-02,636
590104452,6661665,Cashback,Blocked,14920.05,1775.28,13144.77,45.79,2024-11-06,2024-11-14,2027-04-21,846
356259880,7111042,Rewards,Active,1386.65,38.07,1348.58,25.0,2024-11-01,2022-12-09,2029-02-03,689
817516929,1940960,Cashback,Active,9487.35,803.66,8683.69,25.0,2024-11-13,2024-10-15,2029-04-17,933
841182137,6900102,Cashback,Expired,9163.23,5447.08,3716.15,156.54,2024-11-11,2022-08-18,2028-05-30,612
327306941,2293226,Business,Active,41961.73,23511.59,18450.14,298.67,2024-11-09,2022-07-21,2028-09-05,177
347099233,8735322,Rewards,Blocked,6548.98,4589.05,1959.93,107.25,2024-11-11,2024-07-25,2027-12-19,292
234032573,8308228,Cashback,Active,12200.38,7232.26,4968.12,122.1,2024-11-01,2023-11-10,2029-09-30,496
714305202,1551886,Cashback,Active,5045.81,2908.59,2137.22,41.5,2024-11-13,2022-06-26,2028-08-18,670
451173126,8165734,Cashback,Blocked,13136.47,7616.38,5520.09,223.77,2024-11-03,2024-10-31,2025-10-21,603
309172644,6092001,Business,Active,38284.63,14893.1,23391.53,191.0,2024-11-08,2023-11-24,2028-12-28,550
276434578,7297145,Business,Expired,27469.35,7183.46,20285.89,172.49,2024-11-08,2024-06-17,2029-09-07,366
853887899,2853062,Rewards,Active,9890.53,3099.18,6791.35,64.83,2024-11-15,2022-04-07,2029-06-08,670
564776792,6537689,Rewards,Active,8741.31,6311.43,2429.88,78.79,2024-11-09,2024-08-11,2026-11-24,609
191843055,8800038,Cashback,Active,4312.95,2028.63,2284.32,34.63,2024-11-15,2024-01-13,2029-08-22,519
640206311,6128873,Business,Active,21847.36,248.64,21598.72,25.0,2024-11-08,2022-05-20,2028-05-07,775
475859634,3215817,Business,Active,38426.02,16945.82,21480.2,427.58,2024-11-04,2022-06-08,2028-03-27,356
292217667,9138225,Rewards,Expired,2666.48,1238.81,1427.67,25.02,2024-11-12,2023-10-24,2028-03-22,578
828235042,5903047,Cashback,Expired,10820.73,4131.73,6689.0,85.21,2024-11-12,2023-02-20,2026-07-11,669
906953462,5194752,Business,Expired,15960.53,4092.78,11867.75,59.11,2024-11-12,2022-07-29,2028-04-10,204
711779528,5600838,Business,Blocked,13870.91,1100.07,12770.84,25.0,2024-11-14,2024-04-07,2029-01-14,309
495436985,4842507,Rewards,Active,6710.94,2656.55,4054.39,69.05,2024-11-05,2024-11-06,2029-06-20,578
395152888,8433375,Rewards,Active,14725.36,5362.25,9363.11,122.77,2024-11-07,2024-01-30,2027-04-12,316
744836154,9368062,Business,Expired,43732.74,32858.98,10873.76,871.61,2024-11-03,2024-09-14,2025-05-09,486
197005928,3920295,Rewards,Expired,7886.22,1624.33,6261.89,25.42,2024-11-13,2023-05-11,2026-10-07,999
428705361,7731379,Rewards,Expired,5203.52,3105.68,2097.84,74.63,2024-11-14,2022-12-12,2025-06-03,930
977275357,2691296,Cashback,Blocked,3481.47,1780.46,1701.01,31.04,2024-11-07,2022-10-02,2026-11-04,896
717580067,1767262,Rewards,Expired,14920.45,9475.21,5445.24,125.73,2024-11-04,2021-11-29,2029-03-01,413
396258422,6193796,Business,Blocked,31229.55,3728.71,27500.84,76.44,2024-11-01,2023-08-20,2027-05-09,414
980281349,9528802,Business,Active,40811.2,14977.5,25833.7,154.63,2024-11-01,2023-07-15,2028-10-21,744
