acct_num,cust_number,product_type,currency,balance,usable_balance,min_balance,rate,aba_number,creation_date,branch_code,account_category
298395,4635925,Checking,USD,6496.96,6069.82,0,0.0197,629510951,2020-10-04,5865,Joint
316280,2963968,Savings,USD,847503.83,788161.2,100,0.0128,986918689,2024-01-10,3629,Joint
422954,6387724,Savings,USD,87228.52,84270.75,100,0.0113,828899123,2022-10-19,7109,Joint
984445,9985862,Savings,USD,473006.78,433602.4,100,0.0193,796065983,2022-05-31,9117,Individual
209139,2186270,Savings,USD,248490.67,243583.98,100,0.0166,127194898,2024-02-23,5707,Individual
235123,8103048,Savings,USD,509496.25,498719.31,100,0.0249,251717166,2022-01-01,2912,Joint
682281,3266584,Savings,USD,338275.46,324439.03,100,0.0114,968497403,2021-04-23,9091,Individual
410999,8875460,Savings,USD,470540.69,442673.42,100,0.0197,658020531,2024-01-23,1262,Joint
947962,2467320,Checking,USD,332670.11,307163.04,0,0.0148,676266366,2024-08-17,5278,Individual
818563,5064288,Checking,USD,567764.63,551907.74,0,0.0164,332611791,2020-06-21,3873,Joint
565804,7484187,Savings,USD,72725.61,65612.21,100,0.0388,250867583,2022-12-24,4537,Individual
265793,1243684,Checking,USD,50573.64,49153.9,0,0.0133,438163576,2022-07-20,1884,Individual
332686,1191859,Savings,USD,949286.98,868094.04,100,0.0259,536446120,2024-04-27,9601,Individual
588844,7781319,Checking,USD,132605.31,119444.9,0,0.0167,886545516,2023-03-07,9470,Individual
263325,3106390,Checking,USD,878558.91,831202.34,0,0.0396,169484596,2020-06-04,3550,Joint
158437,2886108,Savings,USD,327557.17,313805.69,100,0.0253,549871148,2021-03-26,4133,Individual
403682,3297127,Checking,USD,821981.74,789395.59,0,0.0233,146279064,2022-12-01,2249,Joint
457138,8164308,Checking,USD,509975.01,474436.88,0,0.0219,407751727,2023-10-11,1991,Joint
686280,8323210,Savings,USD,669258.07,619422.58,100,0.0189,802029647,2023-05-17,5440,Joint
143926,5658206,Checking,USD,304912.54,296230.2,0,0.0163,818401307,2023-03-30,6522,Joint
924296,1091254,Savings,USD,224547.67,218507.93,100,0.0154,479384008,2021-05-27,5754,Individual
148277,8938746,Savings,USD,40969.03,37453.06,100,0.0228,633398571,2022-10-08,9298,Joint
649101,6066441,Savings,USD,527513.1,503863.76,100,0.0395,487721606,2020-04-27,8597,Joint
458234,5956453,Checking,USD,588804.66,545123.97,0,0.0181,152019048,2021-03-31,6469,Joint
361792,8637240,Savings,USD,86584.44,78792.56,100,0.0119,647551696,2022-02-28,2908,Individual
209853,7135005,Checking,USD,268890.73,265722.2,0,0.0498,738352970,2021-06-30,3022,Individual
413687,5535156,Checking,USD,520626.62,519871.71,0,0.0226,201391584,2024-07-15,9263,Individual
682048,7117810,Savings,USD,663139.76,613499.53,100,0.0142,189511711,2021-04-27,5250,Individual
811453,9969360,Checking,USD,913792.51,864103.89,0,0.0138,993809683,2020-06-16,7552,Individual
674021,9284425,Savings,USD,390448.36,369408.3,100,0.0171,318089556,2021-07-28,9143,Joint
886747,3453960,Savings,USD,279759.28,257639.85,100,0.041,171765403,2021-12-03,2716,Joint
991113,6133456,Checking,USD,228036.15,223295.77,0,0.0136,322756581,2022-11-04,3769,Individual
449497,6834893,Savings,USD,284477.81,267589.54,100,0.0209,976261551,2021-11-21,5511,Individual
618900,7482885,Savings,USD,578340.99,568716.64,100,0.0253,283157877,2020-06-25,2877,Individual
911901,8897978,Checking,USD,1851.08,1668.14,0,0.0279,621980738,2024-06-23,1933,Joint
324334,6285364,Savings,USD,477244.77,464805.42,100,0.0284,535265606,2024-02-07,1346,Individual
464609,9361808,Savings,USD,814704.16,798565.88,100,0.0261,782644025,2022-12-18,7303,Joint
297702,1121762,Checking,USD,421961.37,379825.56,0,0.0319,172848648,2024-04-28,4961,Joint
219572,9926421,Savings,USD,433142.98,421019.57,100,0.0158,962148271,2023-05-09,9152,Individual
335661,4656593,Checking,USD,177612.81,164284.8,0,0.0382,744615482,2022-12-31,9043,Joint
725782,4320590,Savings,USD,30625.66,28890.35,100,0.0205,381265818,2020-01-10,4152,Individual
456037,7308542,Savings,USD,439252.0,408045.1,100,0.0361,604211640,2022-05-07,9939,Joint
534966,6407555,Checking,USD,401827.86,400610.55,0,0.0406,624623712,2022-06-07,6017,Individual
359409,4713654,Checking,USD,501183.71,476859.17,0,0.0439,305300716,2020-05-06,9526,Joint
102441,1907626,Savings,USD,792984.17,755594.61,100,0.0356,175548736,2020-06-18,9750,Individual
391682,8260096,Checking,USD,740087.95,726340.4,0,0.0172,496279319,2023-09-23,9123,Individual
592477,8408204,Checking,USD,113944.91,111266.74,0,0.0205,770594931,2024-03-11,7544,Individual
340124,3245089,Savings,USD,45578.25,44299.71,100,0.0343,937829453,2024-11-13,9074,Joint
416081,9189099,Savings,USD,976033.65,950846.98,100,0.0386,938526411,2022-10-08,6525,Joint
946916,4415540,Savings,USD,881746.66,830146.33,100,0.0493,347098085,2020-02-03,3926,Individual
482988,1734728,Checking,USD,287622.37,259442.22,0,0.019,976842621,2023-07-29,8392,Joint
481988,3219587,Checking,USD,290947.49,282874.62,0,0.0155,932901204,2024-04-02,2050,Individual
310237,7905652,Checking,USD,496070.09,476904.74,0,0.0251,849577869,2021-04-05,6163,Joint
156864,3402708,Checking,USD,606851.87,553022.7,0,0.0397,451990643,2023-01-01,8140,Joint
278455,2178650,Checking,USD,419605.24,418504.26,0,0.0182,687117310,2023-09-19,1219,Individual
337376,3006411,Savings,USD,634913.44,612841.43,100,0.0255,444057051,2022-12-21,7960,Joint
965624,3629471,Checking,USD,631210.56,575742.89,0,0.0294,678686983,2020-01-16,5585,Individual
509269,1435634,Checking,USD,296256.07,273229.85,0,0.0412,238415930,2020-09-07,2812,Individual
763505,3842589,Savings,USD,20542.88,18951.05,100,0.0439,977382733,2022-01-29,9626,Individual
573184,8648616,Savings,USD,901704.21,854719.79,100,0.0469,492382162,2023-07-26,3235,Individual
337350,9926474,Checking,USD,190935.8,183591.23,0,0.0131,692618161,2020-05-07,7312,Individual
312853,2336407,Savings,USD,112833.37,111398.4,100,0.0271,972765739,2023-03-11,1751,Individual
189185,6730239,Savings,USD,565800.81,560463.17,100,0.0328,799655194,2020-02-21,7261,Individual
569600,8379695,Checking,USD,465782.26,429297.61,0,0.0488,966876214,2023-08-20,1354,Joint
228790,9946155,Checking,USD,521438.66,493789.15,0,0.0141,198311648,2023-07-07,5429,Individual
908920,3486839,Savings,USD,638017.99,634507.62,100,0.0141,771728136,2020-10-30,9977,Individual
126703,3587735,Checking,USD,415313.18,399734.18,0,0.0404,405948640,2024-03-12,5730,Joint
713893,9382373,Checking,USD,549362.43,519156.75,0,0.038,735948466,2024-10-22,6804,Joint
530871,6917963,Savings,USD,703850.99,693951.31,100,0.0413,286875395,2021-09-03,6210,Individual
881747,1882091,Savings,USD,422091.97,383819.0,100,0.0231,497902772,2021-02-13,6052,Individual
960398,5999260,Checking,USD,607559.76,548338.79,0,0.0275,854845674,2024-05-29,1448,Joint
806503,2084602,Checking,USD,467197.33,462721.43,0,0.0446,297648685,2023-09-20,7823,Joint
733412,4157222,Checking,USD,188221.56,185553.08,0,0.0268,577108654,2024-03-14,4899,Joint
222208,8596173,Savings,USD,197366.91,189460.48,100,0.0351,876411997,2022-06-08,6976,Individual
738115,6209870,Savings,USD,542082.22,494123.47,100,0.0277,968182215,2023-02-13,3703,Joint
492485,1259922,Savings,USD,977400.89,914186.32,100,0.0316,876718357,2024-02-01,8504,Joint
836824,8534062,Checking,USD,210335.92,205959.87,0,0.0388,188567127,2021-03-28,4028,Individual
977783,6485893,Checking,USD,578190.94,570799.74,0,0.0254,658085783,2020-11-17,7813,Individual
659630,9563443,Savings,USD,339396.76,335878.74,100,0.0398,203971497,2022-03-27,1636,Joint
529997,4085532,Checking,USD,685485.26,654824.44,0,0.0379,635673669,2021-11-20,4241,Individual
576980,6832443,Savings,USD,533554.6,495668.11,100,0.0231,404595275,2020-02-23,8474,Joint
794588,9098570,Savings,USD,567265.52,518438.01,100,0.0181,183188908,2022-03-10,4592,Individual
571518,7699825,Checking,USD,61171.04,56156.84,0,0.0171,963787181,2022-09-21,9740,Individual
822097,3741723,Savings,USD,687322.26,678847.31,100,0.0208,108836922,2024-01-04,4821,Individual
179594,4669516,Checking,USD,904638.63,864228.94,0,0.0103,260957095,2023-09-20,7200,Joint
401692,9652307,Checking,USD,710853.36,641974.06,0,0.0191,323387964,2021-03-08,1563,Individual
208046,9690455,Checking,USD,240.77,226.7,0,0.0497,246881686,2022-09-20,3105,Individual
135763,4088269,Savings,USD,996373.67,961973.33,100,0.0451,193158374,2021-11-30,7022,Individual
442218,8789281,Savings,USD,274321.93,274143.05,100,0.0267,772788112,2021-06-27,7422,Joint
804496,3185029,Checking,USD,21175.79,19669.21,0,0.033,974012789,2024-09-21,9983,Individual
494592,1133552,Savings,USD,796772.43,740887.45,100,0.0462,905495976,2020-09-11,8227,Individual
284739,7841747,Checking,USD,591034.31,543977.84,0,0.0328,930308802,2024-09-27,3517,Individual
501001,4905409,Savings,USD,767594.88,734783.76,100,0.037,717396520,2024-11-05,9852,Individual
260192,1117640,Savings,USD,625614.66,618288.11,100,0.0458,500315307,2022-09-17,9166,Joint
959847,1124877,Savings,USD,365108.97,333485.06,100,0.0443,581600298,2020-06-20,1247,Individual
771097,7826774,Savings,USD,844826.66,764628.88,100,0.039,111166203,2024-03-06,9148,Joint
466443,9885733,Savings,USD,66475.42,62293.33,100,0.028,197880430,2022-07-22,9177,Individual
936174,9336737,Savings,USD,811331.97,751326.15,100,0.0179,739622200,2022-08-08,4055,Individual
229369,4940961,Checking,USD,637526.53,636674.09,0,0.0402,292966801,2023-10-07,8325,Individual
313297,5369722,Savings,USD,621561.53,596824.37,100,0.0354,302175007,2019-12-29,3340,Individual
564176,6565260,Checking,USD,806384.22,769829.9,0,0.0189,246550691,2020-11-30,5595,Individual
720788,4381308,Savings,USD,139058.3,133925.04,100,0.0152,261927421,2021-11-21,7134,Individual
444269,7921669,Savings,USD,651860.98,635131.42,100,0.0281,833254290,2020-10-27,1993,Individual
204008,9527375,Savings,USD,808116.98,761992.81,100,0.0423,666953449,2023-04-25,7151,Individual
267448,5127225,Checking,USD,755152.16,689179.57,0,0.0241,340551447,2023-07-28,5446,Joint
295304,5188664,Checking,USD,256123.15,242819.27,0,0.0179,321710230,2023-07-16,7145,Individual
249999,9102367,Checking,USD,601778.26,549808.48,0,0.0194,467353283,2021-10-16,6087,Individual
956794,2017967,Checking,USD,384751.85,379312.04,0,0.0179,520394781,2021-04-11,5524,Joint
949783,8780446,Savings,USD,65191.34,59390.87,100,0.0164,191871517,2024-09-30,3760,Joint
385744,4666178,Savings,USD,824620.76,762335.75,100,0.0141,540786944,2020-10-07,2158,Individual
398099,4070387,Checking,USD,63752.66,59776.61,0,0.0461,433980654,2020-10-23,8654,Joint
711284,1300776,Savings,USD,619020.43,576223.15,100,0.0107,976668423,2023-03-23,3092,Individual
137705,7853325,Savings,USD,202769.36,182684.86,100,0.0285,446049280,2023-06-27,8427,Individual
218435,5488315,Savings,USD,143198.62,129947.3,100,0.0233,988718911,2020-05-20,6616,Individual
214100,6954019,Savings,USD,921680.33,902000.16,100,0.0458,972080517,2022-04-21,5089,Joint
808139,1484547,Checking,USD,492560.04,492498.28,0,0.0486,298436822,2023-12-27,3443,Joint
798869,4915227,Savings,USD,358312.46,327998.75,100,0.0406,667531639,2023-02-16,4832,Joint
889628,9181850,Savings,USD,1042.82,1038.25,100,0.0308,469198058,2021-10-11,5412,Joint
429949,6097514,Checking,USD,173964.76,167930.25,0,0.035,415315533,2022-07-07,6244,Individual
539202,8596173,Checking,USD,938054.12,863745.24,0,0.0107,795334633,2021-11-10,1716,Joint
708560,7073950,Checking,USD,177606.43,174930.89,0,0.0314,719657403,2021-03-18,2521,Individual
895642,1261354,Checking,USD,698139.46,641989.57,0,0.0238,408336503,2022-11-26,5644,Joint
680419,9315410,Savings,USD,770675.06,725322.85,100,0.0338,298225077,2021-01-13,3448,Individual
361946,2450843,Savings,USD,753382.24,752584.85,100,0.0392,836554217,2020-10-27,4728,Joint
597119,4522667,Checking,USD,82769.43,78290.48,0,0.0142,492368532,2021-01-25,8751,Joint
510648,5042775,Savings,USD,10108.8,9366.12,100,0.0423,330319712,2023-09-20,2067,Individual
380211,7216461,Checking,USD,3691.78,3460.96,0,0.0202,685144365,2024-11-06,1491,Joint
351195,5914066,Checking,USD,36218.35,34687.81,0,0.0175,965936859,2020-01-08,1265,Joint
267772,3096067,Checking,USD,766399.49,752883.27,0,0.0168,997132504,2020-10-03,4423,Joint
907142,9447086,Savings,USD,717843.54,709180.77,100,0.017,262030093,2022-02-17,3472,Individual
189520,7122688,Savings,USD,816086.63,747895.74,100,0.0404,921877822,2020-03-26,1779,Individual
269735,9944426,Savings,USD,374805.86,370908.35,100,0.0211,315721211,2020-07-21,3632,Joint
586211,7194675,Savings,USD,29642.08,29227.4,100,0.0367,142854591,2023-01-17,7960,Individual
668151,6645847,Savings,USD,519279.9,474868.55,100,0.0247,210534015,2023-08-27,9092,Joint
841089,3074018,Savings,USD,714752.12,650196.01,100,0.0198,248225600,2022-09-20,5058,Individual
695510,1609298,Savings,USD,602328.59,563717.28,100,0.0389,839090745,2024-06-01,1631,Individual
493153,4515160,Savings,USD,110929.59,109840.87,100,0.0422,775811437,2022-04-19,1439,Individual
245136,1617944,Savings,USD,865131.38,813808.16,100,0.0278,850012969,2021-01-10,4591,Joint
137399,9449329,Checking,USD,699449.36,663034.24,0,0.0376,812806918,2024-10-22,7592,Individual
880923,3700985,Savings,USD,965646.33,955384.97,100,0.0235,614646724,2024-11-06,9538,Individual
363747,8456432,Savings,USD,18839.89,17063.32,100,0.036,229705360,2019-12-19,9996,Individual
986198,7965663,Savings,USD,695412.42,665601.47,100,0.0304,693649182,2022-04-19,6480,Individual
178991,2937918,Savings,USD,315607.29,307177.89,100,0.0254,971355267,2021-12-05,1091,Individual
818507,5660000,Savings,USD,664130.79,616938.59,100,0.0329,239541065,2021-07-25,3846,Joint
913211,5429343,Savings,USD,302212.12,295803.83,100,0.0295,130137230,2020-07-18,8423,Individual
536269,9445944,Checking,USD,360557.43,333504.71,0,0.0275,749748428,2020-07-10,6105,Joint
837345,3504880,Savings,USD,172647.64,164321.22,100,0.0264,872395565,2023-08-10,7957,Joint
474264,7596022,Savings,USD,891903.5,884933.75,100,0.0444,698932794,2023-06-05,5789,Joint
984401,7630163,Checking,USD,4523.57,4176.29,0,0.0324,873091271,2024-11-12,4461,Joint
174162,5976184,Savings,USD,325867.05,308095.41,100,0.0373,280815727,2024-05-25,9484,Joint
218727,5598753,Checking,USD,697452.12,686311.63,0,0.0134,654810178,2023-08-17,5341,Individual
765721,5267363,Checking,USD,147946.74,139537.76,0,0.0141,684769612,2022-03-11,7952,Individual
362152,7040161,Checking,USD,401696.33,368607.83,0,0.0441,160317972,2021-11-04,2383,Individual
148063,1269132,Checking,USD,674824.89,627750.18,0,0.0327,129132641,2022-12-17,6788,Joint
871236,2911862,Savings,USD,402630.66,379708.94,100,0.0118,844589477,2020-12-02,4032,Individual
955224,4544195,Checking,USD,624075.38,607979.88,0,0.022,189415517,2022-12-17,4129,Joint
688814,3322064,Checking,USD,50972.0,49004.52,0,0.013,409407390,2024-02-02,5075,Joint
785445,9189697,Checking,USD,784217.86,774870.65,0,0.0499,933251973,2022-12-31,8581,Joint
737266,6505904,Savings,USD,92397.33,91979.83,100,0.0191,511806628,2024-01-12,4768,Joint
540420,2585554,Savings,USD,785244.91,731245.68,100,0.044,473087795,2022-02-26,7701,Joint
891940,8431337,Savings,USD,781897.85,733435.35,100,0.0351,163152474,2020-12-23,8211,Joint
754788,8676648,Checking,USD,398232.81,361328.33,0,0.0198,332554253,2021-08-29,9838,Individual
927777,5406317,Checking,USD,549706.7,508420.38,0,0.0187,477062216,2024-10-09,5545,Joint
658761,7734958,Savings,USD,432829.85,430269.95,100,0.0207,803673918,2021-11-24,2586,Joint
968183,2055508,Checking,USD,576670.97,547569.31,0,0.05,316692241,2024-07-26,4977,Joint
155455,7312844,Checking,USD,180768.56,177329.79,0,0.0127,592193250,2022-01-31,1005,Individual
927544,1402967,Savings,USD,189930.12,177274.81,100,0.0211,434577443,2023-04-14,9830,Joint
812334,3068125,Savings,USD,160318.44,150283.99,100,0.0475,555297995,2021-05-20,5226,Individual
459252,3779999,Checking,USD,625817.04,624678.38,0,0.0171,840249811,2022-11-07,5978,Joint
665467,9337918,Savings,USD,44029.83,42222.99,100,0.038,141582385,2022-02-19,3861,Individual
472121,9132902,Savings,USD,964119.62,898024.83,100,0.0369,133935104,2024-02-09,3564,Individual
522334,7930612,Savings,USD,332593.49,320790.17,100,0.0474,267011043,2023-11-21,1338,Joint
182524,8149426,Savings,USD,45109.7,43579.88,100,0.0366,542861108,2020-05-15,5136,Joint
785053,4049917,Checking,USD,201437.23,186509.02,0,0.029,680135382,2024-05-15,8670,Individual
305029,1188941,Checking,USD,412593.0,378429.6,0,0.0214,256040510,2022-06-22,4664,Joint
885386,7664232,Checking,USD,757772.26,725391.69,0,0.0454,916496305,2019-12-17,6502,Joint
128755,7821919,Checking,USD,542840.9,532899.73,0,0.0223,822373772,2020-01-04,4771,Individual
405404,4016207,Savings,USD,451145.69,406701.27,100,0.0357,727722924,2023-01-04,5528,Joint
106581,3680258,Checking,USD,317019.54,298895.13,0,0.0319,282093560,2022-10-29,5201,Joint
707640,8572254,Savings,USD,736120.78,723091.74,100,0.0202,527820263,2020-11-16,2810,Individual
358473,5341336,Savings,USD,579253.02,539603.03,100,0.0309,215301291,2020-11-29,9190,Individual
396036,3976712,Savings,USD,161870.4,157380.84,100,0.0207,264988607,2022-09-01,6151,Individual
491749,5361334,Savings,USD,287494.21,282629.03,100,0.0423,511658073,2020-05-16,9920,Joint
708295,7486307,Checking,USD,564392.67,525297.79,0,0.0336,516053332,2020-12-23,7294,Individual
394920,8365488,Checking,USD,229796.26,212931.88,0,0.0469,424645009,2021-09-10,7510,Joint
769128,7544569,Savings,USD,205150.36,196368.75,100,0.0156,740058876,2024-04-04,3674,Joint
402993,6661806,Checking,USD,923079.84,916501.41,0,0.0402,601749408,2024-04-12,6613,Joint
973564,1586073,Checking,USD,929262.95,928016.56,0,0.0113,161079057,2024-04-23,2501,Joint
959141,1756953,Savings,USD,788203.34,731883.18,100,0.0248,319214323,2024-07-30,2501,Individual
481226,6487124,Checking,USD,25399.06,23369.52,0,0.0478,605218600,2021-12-29,1110,Joint
582541,5033031,Checking,USD,333035.23,324768.89,0,0.031,557918016,2023-03-02,5674,Joint
728621,6659297,Checking,USD,487263.36,482314.97,0,0.0462,631907632,2020-06-04,8392,Individual
675165,3001422,Savings,USD,650510.52,632217.98,100,0.0297,616474322,2022-01-14,2168,Individual
801624,1581962,Checking,USD,293383.8,285842.12,0,0.0257,101842954,2022-08-24,8769,Individual
479061,2949131,Checking,USD,624463.13,620732.93,0,0.0275,615890764,2020-06-01,4877,Joint
902437,4093012,Savings,USD,217254.96,214246.03,100,0.0347,322424374,2020-05-17,4251,Joint
856750,7202069,Savings,USD,148201.94,143532.13,100,0.0434,726212769,2022-01-12,2370,Individual
406837,9691056,Checking,USD,730906.88,686188.13,0,0.0133,579723872,2023-07-01,3566,Joint
895671,1990945,Checking,USD,355855.73,321083.35,0,0.0395,689842635,2022-01-01,1977,Individual
433145,8621065,Savings,USD,10445.26,9819.69,100,0.0124,904257095,2022-03-02,7615,Individual
614918,4636360,Checking,USD,627607.19,613349.68,0,0.0188,232615972,2022-06-10,9792,Joint
103756,2101744,Savings,USD,534325.03,482726.34,100,0.0404,577015999,2020-01-09,9550,Joint
